zMeas	zAbsorb	ka	kb	la	lb	ma	mb
79	8	0	0	6	3	589	529
80	8	0	0	5	3	534	478
81	8	0	0	5	3	486	433
82	8	0	0	4	2	442	393
83	8	0	0	4	2	403	357
84	8	0	0	4	2	367	324
85	8	0	0	3	2	335	295
86	8	0	0	3	1	307	269
87	8	0	0	3	1	281	245
88	8	0	0	3	1	257	224
89	8	0	0	2	1	236	204
90	8	0	0	2	1	216	187
91	8	0	0	2	1	199	171
92	8	0	0	2	1	183	157
93	8	0	0	2	1	166	141
94	8	0	0	1	0	156	133
95	8	0	0	0	0	144	122
96	8	0	0	0	0	134	74
97	8	0	0	0	0	0	0
98	8	0	0	0	0	0	0
99	8	0	0	0	0	0	0
100	8	0	0	0	0	0	0
1	9	0	0	0	0	0	0
2	9	0	0	0	0	0	0
3	9	227191.8	0	0	0	0	0
4	9	73700	0	0	0	0	0
5	9	23300	0	0	0	0	0
6	9	8750	0	0	0	0	0
7	9	3700	0	0	0	0	0
8	9	1770	0	0	0	0	0
9	9	922	0	0	0	0	0
10	9	8449	8025	0	0	0	0
11	9	5109	4752	0	0	0	0
12	9	3191	2893	0	0	0	0
13	9	2046	1809	0	0	0	0
14	9	1344	1161	0	0	0	0
15	9	901	762	0	0	0	0
16	9	616	512	0	0	0	0
17	9	428	349	0	0	0	0
18	9	303	243	0	0	0	0
19	9	217	172	0	0	0	0
20	9	158	124	5140	4992	0	0
21	9	117	90	3556	3459	0	0
22	9	87	67	2540	2459	0	0
23	9	66	50	1843	1774	0	0
24	9	50	38	1367	1311	0	0
25	9	39	29	1029	983	0	0
26	9	30	22	13170	12617	0	0
27	9	24	18	10475	10008	0	0
28	9	19	14	8380	7982	0	0
29	9	15	11	6762	6419	0	0
30	9	12	9	5487	5188	135112.6	0
31	9	10	7	4471	4207	0	0
32	9	8	6	3661	3428	0	0
33	9	6	4	3012	2806	0	0
34	9	5	4	2492	2313	0	0
35	9	4	3	2069	1908	0	0
36	9	3	2	1715	1576	0	0
37	9	3	2	1444	1319	0	0
38	9	2	2	1213	1104	0	0
39	9	2	1	1024	923	30490	0
40	9	2	1	866	777	22256	0
41	9	1	1	736	656	16787	0
42	9	1	1	627	555	13032	0
43	9	1	0	536	471	10383	0
44	9	1	0	460	401	8314	0
45	9	0	0	396	342	6660	0
46	9	0	0	341	293	5388	0
47	9	0	0	295	251	4295	0
48	9	0	0	256	217	3373	0
49	9	0	0	223	187	2664	0
50	9	0	0	194	162	2116	0
51	9	0	0	170	140	1698	0
52	9	0	0	149	122	1370	0
53	9	0	0	131	106	1102	0
54	9	0	0	115	93	892	0
55	9	0	0	101	81	12338	0
56	9	0	0	90	71	10334	0
57	9	0	0	79	62	8915	8423
58	9	0	0	70	55	7677	7330
59	9	0	0	63	48	6805	6454
60	9	0	0	56	43	5979	5648
61	9	0	0	50	38	5298	4993
62	9	0	0	45	33	4705	4419
63	9	0	0	40	29	4113	3861
64	9	0	0	36	26	3743	3501
65	9	0	0	32	23	3281	3110
66	9	0	0	29	21	2946	2766
67	9	0	0	26	18	2645	2474
68	9	0	0	24	16	2369	2213
69	9	0	0	21	15	2139	1988
70	9	0	0	19	13	1925	1778
71	9	0	0	17	12	1737	1599
72	9	0	0	16	11	1564	1436
73	9	0	0	14	9	1409	1292
74	9	0	0	13	8	1272	1163
75	9	0	0	12	8	1150	1048
76	9	0	0	11	7	1042	946
77	9	0	0	10	6	944	854
78	9	0	0	9	5	857	774
79	9	0	0	8	5	778	700
80	9	0	0	8	4	708	635
81	9	0	0	7	4	645	577
82	9	0	0	6	4	588	524
83	9	0	0	6	3	537	477
84	9	0	0	5	3	490	434
85	9	0	0	5	3	449	396
86	9	0	0	4	2	412	362
87	9	0	0	4	2	377	330
88	9	0	0	4	2	346	302
89	9	0	0	3	2	318	276
90	9	0	0	3	1	292	253
91	9	0	0	3	1	269	232
92	9	0	0	3	1	247	213
93	9	0	0	2	1	226	192
94	9	0	0	2	1	212	181
95	9	0	0	0	0	195	166
96	9	0	0	0	0	182	154
97	9	0	0	0	0	0	0
98	9	0	0	0	0	0	0
99	9	0	0	0	0	0	0
100	9	0	0	0	0	0	0
1	10	0	0	0	0	0	0
2	10	0	0	0	0	0	0
3	10	221849.2	0	0	0	0	0
4	10	100000	0	0	0	0	0
5	10	35400	0	0	0	0	0
6	10	13600	0	0	0	0	0
7	10	5620	0	0	0	0	0
8	10	2580	0	0	0	0	0
9	10	1300	0	0	0	0	0
10	10	732	691	0	0	0	0
11	10	6753	6294	0	0	0	0
12	10	4270	3881	0	0	0	0
13	10	2771	2458	0	0	0	0
14	10	1840	1597	0	0	0	0
15	10	1247	1059	0	0	0	0
16	10	860	718	0	0	0	0
17	10	603	494	0	0	0	0
18	10	430	346	0	0	0	0
19	10	310	246	0	0	0	0
20	10	227	178	7665	7448	0	0
21	10	168	130	5341	5198	0	0
22	10	126	97	3839	3718	0	0
23	10	96	73	2801	2698	0	0
24	10	73	55	2087	2003	0	0
25	10	57	42	1577	1507	0	0
26	10	44	33	1206	1149	0	0
27	10	35	26	932	885	0	0
28	10	28	20	725	10433	0	0
29	10	22	16	8875	8435	0	0
30	10	18	13	7239	6855	153597.4	0
31	10	14	10	5931	5590	0	0
32	10	12	8	4882	4579	0	0
33	10	10	7	4037	3768	0	0
34	10	8	6	3357	3122	0	0
35	10	6	5	2801	2589	0	0
36	10	5	4	2333	2150	0	0
37	10	4	3	1974	1807	0	0
38	10	4	2	1666	1520	0	0
39	10	3	2	1412	1277	43960	0
40	10	3	2	1200	1079	32261	0
41	10	2	1	1024	914	24459	0
42	10	2	1	875	778	19079	0
43	10	1	1	751	662	15268	0
44	10	1	1	647	566	12281	0
45	10	1	1	558	485	9881	0
46	10	1	0	483	416	8027	0
47	10	1	0	419	358	6427	0
48	10	0	0	364	309	5071	0
49	10	0	0	318	268	4022	0
50	10	0	0	278	232	3208	0
51	10	0	0	243	202	2584	0
52	10	0	0	214	176	2091	0
53	10	0	0	188	153	1687	0
54	10	0	0	166	134	1370	0
55	10	0	0	147	118	1121	0
56	10	0	0	130	103	918	0
57	10	0	0	115	91	777	729
58	10	0	0	102	80	10044	9601
59	10	0	0	91	70	8930	8480
60	10	0	0	81	62	7871	7446
61	10	0	0	73	55	6997	6604
62	10	0	0	65	49	6232	5864
63	10	0	0	58	43	5468	5141
64	10	0	0	52	38	4988	4674
65	10	0	0	47	34	4388	4165
66	10	0	0	42	30	3951	3715
67	10	0	0	38	27	3557	3333
68	10	0	0	35	24	3196	2991
69	10	0	0	31	22	2893	2694
70	10	0	0	28	19	2611	2417
71	10	0	0	26	17	2363	2180
72	10	0	0	23	16	2133	1964
73	10	0	0	21	14	1928	1771
74	10	0	0	19	13	1745	1599
75	10	0	0	18	11	1582	1445
76	10	0	0	16	10	1437	1308
77	10	0	0	15	9	1305	1183
78	10	0	0	14	8	1187	1075
79	10	0	0	12	7	1081	975
80	10	0	0	11	7	985	887
81	10	0	0	10	6	900	807
82	10	0	0	10	5	823	735
83	10	0	0	9	5	752	670
84	10	0	0	8	4	689	611
85	10	0	0	7	4	632	559
86	10	0	0	7	4	580	512
87	10	0	0	6	3	533	467
88	10	0	0	6	3	490	428
89	10	0	0	5	3	450	393
90	10	0	0	5	2	414	360
91	10	0	0	5	2	382	331
92	10	0	0	4	2	352	304
93	10	0	0	4	2	322	275
94	10	0	0	4	1	302	259
95	10	0	0	0	0	279	238
96	10	0	0	0	0	260	221
97	10	0	0	0	0	0	0
98	10	0	0	0	0	0	0
99	10	0	0	0	0	0	0
100	10	0	0	0	0	0	0
1	11	0	0	0	0	0	0
2	11	0	0	0	0	0	0
3	11	197434	0	0	0	0	0
4	11	122000	0	0	0	0	0
5	11	43900	0	0	0	0	0
6	11	17000	0	0	0	0	0
7	11	7330	0	0	0	0	0
8	11	3520	0	0	0	0	0
9	11	1820	0	0	0	0	0
10	11	999	944	0	0	0	0
11	11	574	530	0	0	0	0
12	11	5090	4637	0	0	0	0
13	11	3338	2970	0	0	0	0
14	11	2239	1950	0	0	0	0
15	11	1532	1306	0	0	0	0
16	11	1066	894	0	0	0	0
17	11	754	620	0	0	0	0
18	11	541	438	0	0	0	0
19	11	393	313	0	0	0	0
20	11	289	228	10102	9821	0	0
21	11	215	167	7086	6898	0	0
22	11	162	125	5123	4964	0	0
23	11	123	94	3757	3621	0	0
24	11	95	72	2813	2701	0	0
25	11	73	55	2134	2040	0	0
26	11	58	43	1638	1561	0	0
27	11	45	34	1269	1206	0	0
28	11	36	27	990	938	0	0
29	11	29	21	781	737	0	0
30	11	23	17	620	583	196266.3	0
31	11	19	14	7015	6620	0	0
32	11	15	11	5801	5449	0	0
33	11	13	9	4818	4505	0	0
34	11	10	7	4025	3749	0	0
35	11	9	6	3374	3124	0	0
36	11	7	5	2823	2606	0	0
37	11	6	4	2398	2200	0	0
38	11	5	3	2033	1859	0	0
39	11	4	3	1729	1568	56236	0
40	11	3	2	1476	1330	41464	0
41	11	3	2	1263	1132	31576	0
42	11	2	2	1085	966	24734	0
43	11	2	1	934	826	19870	0
44	11	2	1	807	708	16045	0
45	11	1	1	699	609	12960	0
46	11	1	1	606	524	10570	0
47	11	1	1	528	452	8497	0
48	11	1	0	460	392	6734	0
49	11	1	0	402	340	5363	0
50	11	0	0	353	296	4294	0
51	11	0	0	310	257	3470	0
52	11	0	0	272	225	2818	0
53	11	0	0	240	197	2280	0
54	11	0	0	212	172	1857	0
55	11	0	0	188	151	1523	0
56	11	0	0	167	133	1250	0
57	11	0	0	148	117	1061	996
58	11	0	0	132	103	898	854
59	11	0	0	117	91	786	742
60	11	0	0	105	80	682	640
61	11	0	0	94	71	597	559
62	11	0	0	84	63	7363	6937
63	11	0	0	75	56	6479	6101
64	11	0	0	68	50	5923	5559
65	11	0	0	61	45	5227	4968
66	11	0	0	55	40	4718	4443
67	11	0	0	50	35	4259	3997
68	11	0	0	45	32	3837	3596
69	11	0	0	41	28	3481	3248
70	11	0	0	37	25	3150	2922
71	11	0	0	34	23	2858	2641
72	11	0	0	31	21	2586	2385
73	11	0	0	28	18	2343	2157
74	11	0	0	25	17	2126	1953
75	11	0	0	23	15	1932	1769
76	11	0	0	21	13	1759	1605
77	11	0	0	19	12	1601	1455
78	11	0	0	18	11	1460	1325
79	11	0	0	16	10	1332	1205
80	11	0	0	15	9	1217	1098
81	11	0	0	14	8	1114	1002
82	11	0	0	13	7	1021	915
83	11	0	0	12	7	935	836
84	11	0	0	11	6	858	763
85	11	0	0	10	5	788	700
86	11	0	0	9	5	726	642
87	11	0	0	8	4	668	587
88	11	0	0	8	4	615	539
89	11	0	0	7	4	566	495
90	11	0	0	7	3	522	455
91	11	0	0	6	3	482	419
92	11	0	0	6	3	445	386
93	11	0	0	5	2	408	349
94	11	0	0	5	2	383	329
95	11	0	0	0	0	354	303
96	11	0	0	0	0	330	282
97	11	0	0	0	0	0	0
98	11	0	0	0	0	0	0
99	11	0	0	0	0	0	0
100	11	0	0	0	0	0	0
1	12	0	0	0	0	0	0
2	12	0	0	0	0	0	0
3	12	90122.25	0	0	0	0	0
4	12	127000	0	0	0	0	0
5	12	59500	0	0	0	0	0
6	12	23900	0	0	0	0	0
7	12	11000	0	0	0	0	0
8	12	5170	0	0	0	0	0
9	12	2620	0	0	0	0	0
10	12	1405	1327	0	0	0	0
11	12	810	749	0	0	0	0
12	12	488	439	0	0	0	0
13	12	4169	3719	0	0	0	0
14	12	2822	2465	0	0	0	0
15	12	1947	1666	0	0	0	0
16	12	1367	1150	0	0	0	0
17	12	974	804	0	0	0	0
18	12	704	572	0	0	0	0
19	12	515	412	0	0	0	0
20	12	381	301	13720	13345	0	0
21	12	285	222	9682	9430	0	0
22	12	215	166	7039	6824	0	0
23	12	164	126	5189	5004	0	0
24	12	127	96	3902	3749	0	0
25	12	99	74	2972	2844	0	0
26	12	77	58	2290	2184	0	0
27	12	61	46	1779	1692	0	0
28	12	49	36	1392	1320	0	0
29	12	39	29	1100	1039	0	0
30	12	32	23	876	824	162501.8	0
31	12	26	19	701	657	0	0
32	12	21	15	565	527	0	0
33	12	17	13	459	5589	0	0
34	12	14	10	5006	4670	0	0
35	12	12	8	4212	3907	0	0
36	12	10	7	3539	3272	0	0
37	12	8	6	3017	2773	0	0
38	12	7	5	2567	2352	0	0
39	12	6	4	2192	1992	74404	0
40	12	5	3	1878	1697	55080	0
41	12	4	3	1613	1449	42104	0
42	12	3	2	1390	1241	33104	0
43	12	3	2	1201	1064	26686	0
44	12	2	2	1040	916	21623	0
45	12	2	1	904	790	17528	0
46	12	2	1	787	683	14345	0
47	12	1	1	687	590	11574	0
48	12	1	1	601	513	9209	0
49	12	1	1	526	446	7363	0
50	12	1	0	462	389	5918	0
51	12	1	0	407	340	4799	0
52	12	1	0	359	297	3909	0
53	12	0	0	317	260	3173	0
54	12	0	0	281	228	2591	0
55	12	0	0	249	201	2131	0
56	12	0	0	222	177	1753	0
57	12	0	0	197	156	1490	1400
58	12	0	0	176	138	1264	1202
59	12	0	0	157	122	1108	1045
60	12	0	0	140	108	962	904
61	12	0	0	126	96	843	790
62	12	0	0	113	85	741	692
63	12	0	0	101	76	641	598
64	12	0	0	91	67	579	539
65	12	0	0	82	60	503	475
66	12	0	0	74	54	448	5514
67	12	0	0	67	48	5290	4972
68	12	0	0	61	43	4777	4484
69	12	0	0	55	38	4343	4059
70	12	0	0	50	35	3939	3660
71	12	0	0	46	31	3581	3316
72	12	0	0	41	28	3249	3002
73	12	0	0	38	25	2950	2721
74	12	0	0	35	23	2683	2468
75	12	0	0	32	20	2443	2241
76	12	0	0	29	18	2229	2038
77	12	0	0	26	17	2034	1852
78	12	0	0	24	15	1859	1690
79	12	0	0	22	14	1699	1540
80	12	0	0	20	12	1556	1407
81	12	0	0	19	11	1426	1286
82	12	0	0	17	10	1310	1177
83	12	0	0	16	9	1203	1077
84	12	0	0	15	8	1105	985
85	12	0	0	14	7	1017	905
86	12	0	0	13	7	938	832
87	12	0	0	12	6	865	762
88	12	0	0	11	5	798	701
89	12	0	0	10	5	736	645
90	12	0	0	9	4	679	594
91	12	0	0	8	4	629	548
92	12	0	0	8	4	581	505
93	12	0	0	7	3	533	458
94	12	0	0	7	3	502	432
95	12	0	0	0	0	464	399
96	12	0	0	0	0	434	371
97	12	0	0	0	0	0	0
98	12	0	0	0	0	0	0
99	12	0	0	0	0	0	0
100	12	0	0	0	0	0	0
1	13	0	0	0	0	0	0
2	13	0	0	0	0	0	0
3	13	9216.854	0	0	0	0	0
4	13	107000	0	0	0	0	0
5	13	64000	0	0	0	0	0
6	13	31000	0	0	0	0	0
7	13	13800	0	0	0	0	0
8	13	6900	0	0	0	0	0
9	13	3410	0	0	0	0	0
10	13	1811	1713	0	0	0	0
11	13	1050	971	0	0	0	0
12	13	634	572	0	0	0	0
13	13	397	450	0	0	0	0
14	13	3281	2875	0	0	0	0
15	13	2282	1959	0	0	0	0
16	13	1614	1363	0	0	0	0
17	13	1158	960	0	0	0	0
18	13	842	687	0	0	0	0
19	13	620	498	0	0	0	0
20	13	461	366	17114	16653	0	0
21	13	347	272	12145	11834	0	0
22	13	263	204	8874	8607	0	0
23	13	202	155	6573	6343	0	0
24	13	156	119	4965	4774	0	0
25	13	122	92	3797	3636	0	0
26	13	96	72	2936	2802	0	0
27	13	76	57	2288	2178	0	0
28	13	61	45	1795	1703	0	0
29	13	49	36	1422	1344	0	0
30	13	40	29	1134	1068	61477.25	0
31	13	32	24	910	852	0	0
32	13	26	19	734	685	0	0
33	13	22	16	597	554	0	0
34	13	18	13	488	451	0	0
35	13	15	11	402	369	0	0
36	13	13	9	4095	3793	0	0
37	13	10	7	3504	3226	0	0
38	13	9	6	2991	2746	0	0
39	13	7	5	2563	2333	90676	0
40	13	6	4	2202	1995	67360	0
41	13	5	4	1898	1709	51668	0
42	13	5	3	1641	1469	40752	0
43	13	4	3	1422	1263	32952	0
44	13	3	2	1236	1091	26783	0
45	13	3	2	1077	943	21781	0
46	13	2	2	940	818	17881	0
47	13	2	1	822	709	14476	0
48	13	2	1	721	618	11561	0
49	13	1	1	634	539	9276	0
50	13	1	1	558	471	7482	0
51	13	1	1	493	412	6087	0
52	13	1	0	435	362	4974	0
53	13	1	0	386	318	4050	0
54	13	1	0	342	279	3317	0
55	13	0	0	304	246	2734	0
56	13	0	0	271	217	2255	0
57	13	0	0	241	192	1920	1805
58	13	0	0	216	170	1632	1552
59	13	0	0	193	150	1432	1352
60	13	0	0	173	133	1245	1170
61	13	0	0	155	118	1092	1025
62	13	0	0	139	105	961	898
63	13	0	0	125	94	832	777
64	13	0	0	113	84	752	700
65	13	0	0	102	75	653	617
66	13	0	0	92	67	583	545
67	13	0	0	83	60	520	485
68	13	0	0	76	53	463	431
69	13	0	0	69	48	416	385
70	13	0	0	62	43	373	4232
71	13	0	0	57	39	4144	3843
72	13	0	0	52	35	3766	3486
73	13	0	0	47	31	3426	3166
74	13	0	0	43	28	3123	2878
75	13	0	0	39	25	2849	2619
76	13	0	0	36	23	2605	2386
77	13	0	0	33	21	2381	2173
78	13	0	0	30	19	2181	1987
79	13	0	0	28	17	1997	1815
80	13	0	0	26	15	1832	1660
81	13	0	0	24	14	1683	1520
82	13	0	0	22	13	1548	1394
83	13	0	0	20	11	1424	1278
84	13	0	0	19	10	1311	1172
85	13	0	0	17	9	1209	1078
86	13	0	0	16	9	1117	992
87	13	0	0	15	8	1031	911
88	13	0	0	14	7	953	840
89	13	0	0	13	6	880	774
90	13	0	0	12	6	814	714
91	13	0	0	11	5	754	659
92	13	0	0	10	5	699	609
93	13	0	0	9	4	642	553
94	13	0	0	9	4	604	521
95	13	0	0	0	0	560	483
96	13	0	0	0	0	524	449
97	13	0	0	0	0	0	0
98	13	0	0	0	0	0	0
99	13	0	0	0	0	0	0
100	13	0	0	0	0	0	0
1	14	0	0	0	0	0	0
2	14	0	0	0	0	0	0
3	14	14153.92	0	0	0	0	0
4	14	115000	0	0	0	0	0
5	14	80000	0	0	0	0	0
6	14	37000	0	0	0	0	0
7	14	17000	0	0	0	0	0
8	14	8790	0	0	0	0	0
9	14	4540	0	0	0	0	0
10	14	2411	2281	0	0	0	0
11	14	1406	1301	0	0	0	0
12	14	852	768	0	0	0	0
13	14	535	471	0	0	0	0
14	14	347	299	0	0	0	0
15	14	2775	2389	0	0	0	0
16	14	1976	1674	0	0	0	0
17	14	1427	1188	0	0	0	0
18	14	1045	855	0	0	0	0
19	14	774	624	0	0	0	0
20	14	578	461	22064	21479	0	0
21	14	437	344	15737	15341	0	0
22	14	333	260	11555	11212	0	0
23	14	257	198	8598	8301	0	0
24	14	199	152	6522	6274	0	0
25	14	156	118	5006	4797	0	0
26	14	123	93	3885	3710	0	0
27	14	98	73	3038	2893	0	0
28	14	78	58	2390	2268	0	0
29	14	63	47	1898	1795	0	0
30	14	51	38	1517	1429	9396.144	0
31	14	42	31	1219	1143	0	0
32	14	34	25	986	919	0	0
33	14	28	21	802	744	0	0
34	14	24	17	657	608	0	0
35	14	20	14	541	497	0	0
36	14	16	12	445	408	0	0
37	14	14	10	373	340	0	0
38	14	12	8	313	3326	0	0
39	14	10	7	3109	2835	114500	0
40	14	8	6	2680	2431	85320	0
41	14	7	5	2316	2089	65640	0
42	14	6	4	2008	1802	51924	0
43	14	5	4	1745	1554	42096	0
44	14	4	3	1521	1346	34312	0
45	14	4	3	1329	1167	27984	0
46	14	3	2	1163	1015	23038	0
47	14	3	2	1020	883	18710	0
48	14	2	2	897	771	14993	0
49	14	2	1	790	674	12070	0
50	14	2	1	698	590	9767	0
51	14	1	1	617	518	7971	0
52	14	1	1	547	456	6533	0
53	14	1	1	485	401	5336	0
54	14	1	0	431	353	4382	0
55	14	1	0	384	312	3622	0
56	14	1	0	343	276	2994	0
57	14	0	0	306	244	2554	2403
58	14	0	0	274	216	2175	2070
59	14	0	0	245	192	1911	1805
60	14	0	0	220	170	1663	1565
61	14	0	0	197	151	1462	1372
62	14	0	0	178	135	1287	1204
63	14	0	0	160	120	1116	1043
64	14	0	0	145	107	1009	940
65	14	0	0	131	96	878	829
66	14	0	0	118	86	783	733
67	14	0	0	107	77	699	652
68	14	0	0	97	69	623	580
69	14	0	0	88	62	560	519
70	14	0	0	80	56	502	462
71	14	0	0	73	50	451	414
72	14	0	0	67	45	405	371
73	14	0	0	61	41	364	333
74	14	0	0	56	37	328	299
75	14	0	0	51	33	3449	3175
76	14	0	0	47	30	3158	2899
77	14	0	0	43	27	2893	2644
78	14	0	0	39	25	2654	2422
79	14	0	0	36	22	2435	2216
80	14	0	0	33	20	2237	2031
81	14	0	0	31	18	2058	1863
82	14	0	0	28	17	1897	1711
83	14	0	0	26	15	1748	1572
84	14	0	0	24	14	1612	1444
85	14	0	0	22	12	1488	1331
86	14	0	0	21	11	1377	1227
87	14	0	0	19	10	1274	1128
88	14	0	0	18	9	1179	1042
89	14	0	0	16	8	1091	961
90	14	0	0	15	8	1010	888
91	14	0	0	14	7	937	821
92	14	0	0	13	6	870	759
93	14	0	0	12	6	800	692
94	14	0	0	11	5	754	652
95	14	0	0	0	0	699	604
96	14	0	0	0	0	656	564
97	14	0	0	0	0	0	0
98	14	0	0	0	0	0	0
99	14	0	0	0	0	0	0
100	14	0	0	0	0	0	0
1	15	0	0	0	0	0	0
2	15	0	0	0	0	0	0
3	15	18583.96	0	0	0	0	0
4	15	9050	0	0	0	0	0
5	15	66200	0	0	0	0	0
6	15	41300	0	0	0	0	0
7	15	20600	0	0	0	0	0
8	15	10500	0	0	0	0	0
9	15	5530	0	0	0	0	0
10	15	2946	2789	0	0	0	0
11	15	1727	1600	0	0	0	0
12	15	1051	949	0	0	0	0
13	15	662	583	0	0	0	0
14	15	430	371	0	0	0	0
15	15	287	243	0	0	0	0
16	15	2230	1895	0	0	0	0
17	15	1621	1353	0	0	0	0
18	15	1193	981	0	0	0	0
19	15	888	719	0	0	0	0
20	15	668	534	26145	25461	0	0
21	15	507	401	18735	18270	0	0
22	15	388	304	13817	13413	0	0
23	15	300	232	10325	9974	0	0
24	15	234	180	7863	7569	0	0
25	15	184	140	6058	5808	0	0
26	15	145	110	4717	4508	0	0
27	15	116	87	3701	3526	0	0
28	15	93	70	2920	2773	0	0
29	15	75	56	2325	2200	0	0
30	15	61	45	1863	1756	13787.22	0
31	15	50	37	1500	1407	0	0
32	15	41	30	1215	1134	0	0
33	15	34	25	990	919	0	0
34	15	28	21	812	751	0	0
35	15	24	17	669	616	0	0
36	15	20	14	551	506	0	0
37	15	17	12	462	422	0	0
38	15	14	10	387	352	0	0
39	15	12	8	326	294	114256	0
40	15	10	7	276	248	85372	0
41	15	9	6	2606	2355	76756	0
42	15	7	5	2265	2037	60872	0
43	15	6	4	1974	1762	49472	0
44	15	5	4	1725	1530	40424	0
45	15	5	3	1511	1330	33052	0
46	15	4	3	1326	1160	27283	0
47	15	3	2	1166	1011	22220	0
48	15	3	2	1028	886	17861	0
49	15	3	2	907	776	14424	0
50	15	2	1	803	681	11707	0
51	15	2	1	711	599	9583	0
52	15	2	1	632	528	7876	0
53	15	1	1	562	466	6451	0
54	15	1	1	501	411	5312	0
55	15	1	1	447	364	4402	0
56	15	1	0	399	322	3648	0
57	15	1	0	357	286	3119	2936
58	15	1	0	320	254	2661	2533
59	15	0	0	287	225	2341	2213
60	15	0	0	258	200	2040	1921
61	15	0	0	232	178	1795	1686
62	15	0	0	209	159	1583	1482
63	15	0	0	189	142	1373	1285
64	15	0	0	170	127	1243	1159
65	15	0	0	154	114	1083	1024
66	15	0	0	140	102	967	905
67	15	0	0	127	91	864	806
68	15	0	0	115	82	770	718
69	15	0	0	105	74	693	642
70	15	0	0	95	66	621	572
71	15	0	0	87	60	559	513
72	15	0	0	79	54	502	460
73	15	0	0	73	49	451	413
74	15	0	0	66	44	406	371
75	15	0	0	61	40	367	334
76	15	0	0	56	36	332	301
77	15	0	0	51	32	301	272
78	15	0	0	47	30	273	247
79	15	0	0	43	27	248	2496
80	15	0	0	40	24	2519	2291
81	15	0	0	37	22	2321	2105
82	15	0	0	34	20	2142	1937
83	15	0	0	31	18	1977	1782
84	15	0	0	29	16	1826	1639
85	15	0	0	27	15	1689	1513
86	15	0	0	25	14	1565	1397
87	15	0	0	23	12	1449	1286
88	15	0	0	21	11	1343	1190
89	15	0	0	20	10	1245	1099
90	15	0	0	18	9	1154	1017
91	15	0	0	17	8	1073	942
92	15	0	0	16	8	997	872
93	15	0	0	15	7	918	796
94	15	0	0	14	6	866	751
95	15	0	0	0	0	804	697
96	15	0	0	0	0	755	651
97	15	0	0	0	0	0	0
98	15	0	0	0	0	0	0
99	15	0	0	0	0	0	0
100	15	0	0	0	0	0	0
1	16	0	0	0	0	0	0
2	16	0	0	0	0	0	0
3	16	22268.96	0	0	0	0	0
4	16	12800	0	0	0	0	0
5	16	74200	0	0	0	0	0
6	16	47900	0	0	0	0	0
7	16	24900	0	0	0	0	0
8	16	13000	0	0	0	0	0
9	16	7010	0	0	0	0	0
10	16	3741	3544	0	0	0	0
11	16	2207	2046	0	0	0	0
12	16	1349	1218	0	0	0	0
13	16	852	750	0	0	0	0
14	16	554	478	0	0	0	0
15	16	371	314	0	0	0	0
16	16	254	212	0	0	0	0
17	16	1921	1609	0	0	0	0
18	16	1422	1173	0	0	0	0
19	16	1064	865	0	0	0	0
20	16	804	645	32255	31421	0	0
21	16	613	486	23213	22644	0	0
22	16	472	370	17189	16694	0	0
23	16	366	284	12896	12464	0	0
24	16	286	221	9858	9494	0	0
25	16	226	172	7623	7312	0	0
26	16	179	136	5955	5694	0	0
27	16	143	108	4687	4468	0	0
28	16	115	86	3709	3525	0	0
29	16	93	70	2961	2804	0	0
30	16	76	56	2378	2242	18824.82	0
31	16	62	46	1919	1801	0	0
32	16	51	38	1557	1454	0	0
33	16	43	31	1270	1180	0	0
34	16	35	26	1044	966	0	0
35	16	30	21	861	793	0	0
36	16	25	18	710	652	0	0
37	16	21	15	596	544	0	0
38	16	18	13	500	454	0	0
39	16	15	11	421	380	6746	0
40	16	13	9	356	320	103816	0
41	16	11	8	303	270	80276	0
42	16	9	7	259	230	63812	0
43	16	8	6	222	2085	60580	0
44	16	7	5	2042	1815	49608	0
45	16	6	4	1793	1582	40660	0
46	16	5	3	1577	1382	33640	0
47	16	4	3	1390	1209	27470	0
48	16	4	3	1228	1061	22144	0
49	16	3	2	1086	932	17934	0
50	16	3	2	963	820	14598	0
51	16	2	2	855	722	11981	0
52	16	2	1	761	638	9875	0
53	16	2	1	678	564	8111	0
54	16	2	1	605	499	6696	0
55	16	1	1	541	442	5563	0
56	16	1	1	485	393	4621	0
57	16	1	1	434	349	3958	3729
58	16	1	0	390	310	3383	3223
59	16	1	0	350	276	2981	2820
60	16	1	0	315	246	2602	2451
61	16	0	0	284	219	2293	2154
62	16	0	0	256	196	2024	1896
63	16	0	0	231	175	1758	1646
64	16	0	0	209	157	1593	1486
65	16	0	0	190	141	1389	1314
66	16	0	0	172	126	1242	1163
67	16	0	0	156	113	1110	1036
68	16	0	0	142	102	991	923
69	16	0	0	129	92	891	827
70	16	0	0	118	82	800	737
71	16	0	0	108	74	720	661
72	16	0	0	98	67	647	593
73	16	0	0	90	61	582	532
74	16	0	0	83	55	524	479
75	16	0	0	76	50	473	431
76	16	0	0	69	45	429	389
77	16	0	0	64	41	388	351
78	16	0	0	59	37	352	318
79	16	0	0	54	33	320	288
80	16	0	0	50	30	291	262
81	16	0	0	46	28	266	238
82	16	0	0	42	25	243	217
83	16	0	0	39	23	222	2108
84	16	0	0	36	21	2159	1942
85	16	0	0	34	19	2000	1795
86	16	0	0	31	17	1856	1660
87	16	0	0	29	16	1721	1531
88	16	0	0	27	14	1597	1418
89	16	0	0	25	13	1482	1312
90	16	0	0	23	12	1376	1216
